goos: darwin
goarch: arm64
pkg: github.com/zhangyunhao116/gomapbench
cpu: Apple M1 Pro
BenchmarkMapIter/Int/6-10           	27202274	        45.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/30-10  	 2005477	       578.5 ns/op	    1432 B/op	      33 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/30-10  	 2030098	       596.1 ns/op	    1432 B/op	      33 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/30-10  	 1975807	       620.5 ns/op	    1432 B/op	      33 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/30-10  	 1793655	       608.9 ns/op	    1432 B/op	      33 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/30-10  	 1910096	       592.8 ns/op	    1432 B/op	      33 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	  976197	      1145 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1145 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1146 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1149 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1148 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1143 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1148 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	 1000000	      1455 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	  861760	      1331 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/64-10  	  979844	      1223 ns/op	    2856 B/op	      67 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  494162	      2364 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  509337	      2348 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  518455	      2414 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  538803	      2239 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  534150	      2225 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  538579	      2293 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  531037	      2238 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  535323	      2282 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  528552	      2233 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/128-10 	  536054	      2238 ns/op	    5928 B/op	     131 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  255705	      4382 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  277707	      4365 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  268818	      4524 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  256096	      4498 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  267571	      4423 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  284018	      4390 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  277982	      4412 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  278578	      4533 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  274599	      4441 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/256-10 	  275451	      4417 ns/op	   11560 B/op	     259 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  136616	      8665 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  137688	      8652 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  137977	      8667 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  140128	      8822 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  138778	      8621 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  138363	      8676 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  140391	      8698 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  140035	      8969 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  136909	      9050 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/512-10 	  138933	      9773 ns/op	   22568 B/op	     515 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   69014	     17513 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   68329	     17449 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   68007	     17431 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   69309	     17431 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   67215	     17538 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   68730	     17442 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   69144	     17510 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   68234	     17386 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   66932	     17562 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/1024-10         	   68790	     17346 ns/op	   45136 B/op	    1029 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34680	     34349 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34838	     34281 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34674	     34471 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34962	     34400 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   35012	     34244 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34843	     34462 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34921	     34367 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34926	     34320 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34666	     34457 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/2048-10         	   34831	     34468 ns/op	   90272 B/op	    2057 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   16764	     70944 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   16840	     71068 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   16948	     70842 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   17055	     70593 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   16797	     70675 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   17032	     71562 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   17004	     70770 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   17000	     71207 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   17066	     71083 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/4096-10         	   16831	     70274 ns/op	  180545 B/op	    4113 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8239	    166568 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    6552	    164415 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8154	    148584 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    7844	    148403 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    7898	    148920 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8233	    149144 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8052	    147780 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8250	    149958 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8127	    170472 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/8192-10         	    8127	    148258 ns/op	  361090 B/op	    8225 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     867	   1353286 ns/op	 2888866 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     890	   1344889 ns/op	 2888872 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     882	   1364847 ns/op	 2888875 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     885	   1363333 ns/op	 2888875 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     889	   1347326 ns/op	 2888877 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     892	   1350808 ns/op	 2888876 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     888	   1346567 ns/op	 2888877 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     866	   1369613 ns/op	 2888876 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     900	   1347338 ns/op	 2888877 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Pointer/65536-10        	     891	   1349149 ns/op	 2888878 B/op	   65793 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30971737	        39.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30497230	        39.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30982366	        39.27 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30997371	        39.79 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30416482	        46.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30839805	        41.31 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30625754	        39.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30952298	        39.36 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30954927	        38.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/6-10              	30913094	        39.30 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7495028	       159.7 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7488949	       160.0 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7494046	       159.7 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7516472	       159.7 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7540876	       159.7 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7493485	       159.7 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7553484	       160.2 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7492130	       159.9 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7470544	       159.6 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/12-10             	 7562595	       159.1 ns/op	     328 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5595704	       215.3 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5632926	       214.3 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5623726	       213.9 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5577769	       214.7 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5618137	       213.6 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5548168	       214.6 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 4853400	       220.1 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5246894	       213.7 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5635015	       214.3 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/18-10             	 5611572	       217.2 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4547048	       262.0 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4599770	       260.0 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4642741	       282.8 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4094535	       261.9 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4359715	       276.4 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4604172	       261.1 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4645204	       261.0 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4608453	       260.1 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4557910	       260.2 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/24-10             	 4616552	       261.0 ns/op	     616 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3575992	       335.7 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3525626	       354.4 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3484113	       358.2 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3561394	       337.2 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3587691	       336.8 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3613970	       336.3 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3538135	       335.2 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3599323	       337.1 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3568434	       335.3 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/30-10             	 3545958	       349.8 ns/op	    1192 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1835631	       629.8 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1863248	       625.3 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1900387	       631.7 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1883902	       637.2 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1881156	       633.8 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1906532	       625.2 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1913904	       626.5 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1906905	       626.5 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1918352	       629.9 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/64-10             	 1920190	       629.4 ns/op	    2344 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1187 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1197 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1199 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1198 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1248 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1191 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1247 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	  892071	      1475 ns/op	    4904 B/op	       3 allocs/op
BenchmarkMapAssignPreAllocate/Int64/128-10            	 1000000	      1251 ns/op	    4904 B/op	       3 allocs/op
